4G_App_Thrp,PDCP_Thrp,RSRP,RSRQ,SINR,PDSCH_RB
,0.00,-109.9,-16.4,-2.3,
,0.00,-105.1,-14.9,-1.9,4.0
,0.11,-113.3,-13.1,5.4,4.0
,2.26,-105.4,-15.8,-1.2,4.0
,14078.98,-109.1,-16.6,3.4,30.0
,8903.69,-105.3,-12.6,9.2,15.1
16420.94,15845.74,-104.1,-17.7,7.2,22.8
11238.59,20839.78,-106.4,-18.9,3.7,39.2
7590.98,33185.28,-111.5,-19.7,2.4,56.4
22347.20,23688.45,-113.5,-20.0,4.6,41.8
30658.35,24856.90,-110.1,-19.9,5.8,44.8
34753.60,22103.87,-108.0,-19.3,6.3,37.6
18599.16,19787.00,-107.9,-16.4,4.9,28.0
22906.00,19220.40,-109.4,-16.5,3.8,34.4
15070.70,27387.82,-109.2,-13.6,7.3,37.2
22765.14,30317.96,-105.3,-15.3,10.0,39.1
26847.99,25612.90,-107.5,-15.9,8.0,38.8
26869.14,25316.24,-108.1,-18.7,7.4,32.4
26756.36,28304.24,-111.3,-16.8,5.8,47.6
22891.78,34920.92,-114.3,-18.1,5.1,57.6
30681.82,37465.41,-109.4,-15.8,5.0,58.8
38383.00,35207.87,-107.8,-15.9,3.2,60.8
34513.46,38477.85,-109.4,-18.2,7.1,54.8
34540.80,42424.66,-112.2,-15.3,5.8,62.4
38424.97,43546.88,-113.3,-19.2,5.0,73.3
44743.02,41221.84,-111.5,-18.3,4.9,64.4
43570.66,29444.40,-112.2,-19.1,1.7,65.6
19096.39,38360.99,-114.8,-19.5,-0.9,80.0
47153.93,35763.03,-113.6,-19.6,-1.4,80.4
21806.27,20203.23,-109.9,-14.5,5.8,62.9
45803.86,10325.01,-97.0,-12.8,6.4,75.3
11452.92,40851.99,-105.5,-16.2,4.0,88.4
26834.97,39920.14,-106.3,-13.7,6.4,70.8
19239.32,27800.01,-106.1,-13.9,6.5,55.1
42026.30,25115.22,-108.1,-13.5,7.1,48.8
34225.17,23220.10,-103.4,-12.0,11.1,34.4
15335.15,23799.18,-101.4,-13.0,9.8,37.2
22870.40,24307.27,-108.3,-14.0,4.8,53.2
22960.55,20992.03,-110.8,-13.5,2.7,68.4
25726.98,27664.50,-110.0,-14.9,5.5,54.0
20110.35,28996.56,-106.2,-13.3,7.0,52.4
26754.07,29851.39,-104.3,-14.5,7.3,53.2
28541.68,33778.48,-107.3,-13.3,4.0,65.3
28997.30,37160.58,-108.6,-14.0,8.4,67.6
34516.95,38508.27,-104.7,-14.2,11.9,64.4
34562.40,41628.00,-100.7,-13.1,11.4,61.6
38443.51,45748.85,-99.4,-14.3,8.2,64.4
42291.20,50931.52,-102.8,-15.3,9.3,70.2
46118.67,43718.64,-102.4,-15.6,3.8,84.7
49411.06,46645.01,-109.1,-15.3,6.4,90.2
42655.05,36403.89,-110.8,-17.3,3.5,88.4
46060.74,33756.88,-115.3,-18.1,1.9,90.4
34280.08,36569.21,-113.2,-16.5,2.7,89.6
30811.20,27796.90,-109.6,-16.7,4.2,81.6
37811.20,27883.56,-107.8,-16.4,3.4,83.2
24083.92,32947.37,-107.3,-14.3,6.3,66.8
29350.70,34739.63,-112.0,-16.1,3.1,83.1
34490.67,34528.55,-113.5,-16.1,6.6,78.4
34422.71,23373.65,-108.2,-17.6,3.8,92.4
30633.43,33822.83,-104.7,-17.0,6.3,86.8
22820.46,40549.67,-103.5,-14.8,7.7,77.2
38326.00,36704.24,-102.4,-17.9,3.0,97.6
38397.02,29532.13,-106.3,-18.5,0.4,92.8
34376.85,32722.87,-110.6,-17.7,6.5,97.2
25883.20,35838.74,-103.1,-14.5,5.5,79.2
35086.79,53810.07,-96.5,-11.7,8.3,82.0
42168.20,65073.96,-90.5,-12.0,14.4,79.6
61452.14,75766.77,-89.0,-9.8,18.9,66.4
62621.24,68506.19,-83.6,-10.3,22.1,57.6
45321.98,63349.46,-86.7,-9.9,19.3,44.9
48248.63,39871.57,-96.8,-7.5,18.3,37.6
97776.24,41815.34,-89.9,-9.3,13.3,40.8
19256.74,42228.76,-92.9,-8.9,14.6,37.6
42355.74,31889.82,-87.9,-8.3,19.7,29.3
42202.53,34276.40,-86.7,-7.2,19.1,32.8
41984.16,36755.49,-89.6,-8.8,18.2,42.4
36963.37,31891.08,-94.0,-9.8,12.8,34.0
36181.71,27688.20,-98.1,-9.3,9.5,50.4
11580.80,30056.34,-102.3,-11.8,5.5,60.9
30689.02,30330.58,-104.9,-12.8,2.7,65.2
30540.46,20470.80,-105.1,-14.6,-0.6,69.2
26956.26,22448.72,-98.0,-9.6,12.8,21.3
18823.46,21199.49,-97.0,-10.7,12.9,34.0
19082.39,27211.08,-100.8,-10.8,9.2,33.8
22963.91,27546.68,-100.5,-9.2,15.2,28.4
30281.14,31136.71,-99.1,-9.4,19.5,29.1
31101.83,31992.12,-93.7,-8.5,22.1,25.8
30710.40,26509.81,-96.0,-9.8,15.5,29.6
30633.43,29284.79,-92.9,-11.4,17.5,30.4
26906.29,32077.18,-92.3,-10.6,20.8,30.4
30733.17,35537.15,-93.2,-9.8,20.1,33.8
30731.92,34322.89,-99.6,-9.4,19.2,31.6
34610.46,27638.43,-98.4,-8.9,18.6,29.3
30622.42,28840.91,-90.2,-10.0,17.5,31.2
24639.58,16798.70,-102.1,-9.1,16.9,28.0
31363.43,15283.55,-99.3,-8.8,17.6,22.2
,25470.43,-92.0,-8.7,19.6,21.2
11465.34,27849.77,-90.3,-7.4,22.8,22.2
23014.15,24638.00,-96.2,-9.0,23.4,20.9
30724.77,29318.71,-94.7,-8.4,21.9,25.2
22979.82,31404.83,-85.8,-9.0,20.5,26.4
15360.35,27218.71,-85.9,-9.5,27.4,21.3
46056.06,25970.49,-90.2,-13.3,20.2,24.4
22934.82,28358.25,-97.1,-14.1,11.7,30.8
15366.40,29677.62,-102.5,-15.0,16.4,31.2
38782.18,31977.39,-97.3,-10.1,18.1,35.1
30159.78,35222.11,-91.8,-9.0,22.7,33.6
15377.60,38381.90,-86.3,-10.4,25.1,36.8
34588.85,35500.18,-82.1,-12.0,24.7,28.0
38472.00,17711.03,-94.3,-13.0,15.9,18.7
34476.84,20206.98,-94.6,-12.0,17.4,21.6
18987.57,14404.37,-93.3,-10.5,18.0,20.9
22974.58,26167.39,-95.2,-8.9,18.8,29.8
11420.29,26303.92,-94.6,-10.9,18.0,34.4
26897.02,27846.79,-95.5,-13.6,16.7,32.8
34538.85,30690.38,-97.7,-12.3,20.4,32.0
14873.60,33749.92,-98.2,-11.0,17.8,39.1
31204.23,35734.83,-91.6,-10.7,15.2,42.8
34582.11,26067.25,-99.5,-9.6,14.9,33.3
34553.99,32948.95,-99.8,-9.8,13.9,54.4
26705.87,34941.30,-104.4,-14.2,4.3,57.2
34432.73,35331.31,-99.8,-12.9,10.7,52.8
30759.67,30726.70,-100.5,-11.2,13.3,43.6
34552.00,26059.44,-99.7,-10.4,15.5,40.9
31629.54,14322.20,-94.9,-10.0,17.4,34.4
,0.00,-96.2,-9.5,14.5,
,0.00,-96.6,-9.8,14.1,12.0
,0.00,-100.2,-9.7,13.1,
,0.00,-101.7,-9.0,13.5,4.0
,0.00,-100.9,-9.0,14.6,4.0
,,-108.7,-11.7,4.9,
,0.47,-99.2,-13.2,-0.2,4.0
,0.00,-115.8,-12.9,5.9,
,0.00,-104.1,-11.2,10.6,4.0
,0.00,-101.9,-10.3,9.6,
,0.00,-110.2,-11.1,4.8,4.0
,0.00,-98.6,-10.3,9.6,
,0.00,-109.5,-12.4,5.3,4.0
,0.00,-108.3,-13.6,4.0,4.0
,5.65,-109.5,-13.0,4.2,4.0
,1.30,-103.2,-11.1,7.2,4.0
,0.00,-105.7,-8.6,9.4,
,0.00,-101.6,-9.1,13.4,4.0
,0.00,-99.6,-9.8,14.2,
,0.00,-109.3,-10.4,7.2,4.0
,0.00,-106.7,-15.8,5.1,
,0.80,-109.8,-12.4,7.3,4.0
,0.92,-97.4,-8.7,8.8,4.0
,0.38,-103.0,-7.2,11.2,4.0
,0.00,-92.4,-6.4,12.2,
,0.00,-101.2,-6.9,9.9,4.0
,0.00,-96.8,-7.5,8.8,4.0
,0.00,-99.6,-8.9,9.9,4.0
,0.00,-96.4,-8.1,11.3,4.0
,,-102.2,-7.2,10.2,4.0
,7318.03,-99.1,-6.7,14.4,18.4
,15681.57,-90.2,-6.7,15.1,13.8
17001.22,49192.64,-96.0,-8.3,13.4,70.8
11718.08,61612.44,-95.9,-9.7,16.6,67.6
60889.66,46423.56,-96.8,-9.1,15.0,51.6
57887.35,34665.80,-96.7,-9.7,12.3,72.8
38104.85,37648.76,-96.6,-10.9,13.5,71.2
38369.28,40068.69,-94.9,-11.5,12.2,73.6
34505.61,40681.46,-90.2,-10.6,11.9,72.0
42189.36,41007.59,-95.1,-11.7,8.9,72.8
41484.80,44009.64,-94.8,-9.6,13.9,67.6
43080.58,45689.92,-94.8,-10.2,15.5,64.0
42311.72,38449.99,-96.3,-10.2,17.6,44.9
46000.82,18708.25,-97.0,-9.1,14.5,28.4
22842.36,18997.63,-94.4,-9.3,14.7,34.0
16923.20,20466.87,-97.0,-10.5,12.4,41.6
21277.72,22205.47,-100.4,-13.1,13.6,60.9
19086.87,24869.18,-106.4,-12.2,9.6,62.8
26644.80,22532.11,-93.1,-11.6,13.6,36.8
19083.36,26650.95,-92.9,-11.6,13.9,36.0
26805.64,31592.32,-94.4,-11.2,17.2,44.0
30747.28,34055.19,-91.5,-14.3,18.6,44.4
32902.88,38362.39,-94.0,-14.1,14.1,55.2
36259.42,37128.79,-97.1,-13.1,13.4,53.2
19293.30,46813.85,-99.7,-15.7,11.2,63.2
38435.28,52833.92,-102.8,-16.1,6.4,83.2
48876.36,53414.87,-100.0,-18.6,5.7,81.3
51120.14,39980.98,-100.9,-16.7,4.1,65.2
49526.32,31811.87,-93.9,-12.4,9.8,28.4
31250.98,21291.07,-89.3,-11.3,16.7,19.6
37517.54,21859.49,-88.2,-10.9,20.5,20.0
11589.79,24445.69,-88.7,-11.5,18.5,22.4
22993.60,27176.57,-87.5,-12.3,23.0,20.8
23017.49,29194.31,-89.8,-11.0,22.0,22.2
30531.20,25713.74,-86.4,-12.9,21.9,20.0
27082.33,27248.03,-82.3,-12.3,19.8,21.6
26073.60,28649.41,-93.8,-10.9,20.6,20.9
27602.37,30183.86,-90.4,-10.7,21.5,23.1
28468.99,31285.63,-86.2,-11.7,24.9,22.0
29158.95,35185.70,-85.7,-11.6,24.0,23.2
34521.79,36602.11,-94.8,-12.4,21.4,36.4
34605.62,35797.32,-100.5,-14.0,13.5,45.8
38472.02,36082.56,-102.5,-12.2,11.4,37.3
38315.20,34771.46,-100.3,-12.5,14.4,34.0
30757.28,37971.29,-96.4,-11.3,17.7,32.4
38482.11,41729.34,-97.4,-11.0,17.7,32.0
38456.73,30111.75,-97.0,-10.2,22.2,22.0
42128.92,31121.31,-93.6,-11.6,20.8,23.6
26958.02,30769.53,-93.3,-11.9,18.6,28.0
30741.71,33818.27,-91.1,-12.9,17.4,47.6
34518.40,35357.93,-95.9,-14.4,8.3,48.8
34567.48,37900.71,-94.9,-14.8,5.8,61.6
34576.84,38231.93,-104.5,-17.6,2.8,58.8
19275.20,41929.89,-103.0,-18.0,7.7,65.3
38428.08,42415.37,-105.0,-17.9,6.5,79.6
39155.61,28259.42,-100.9,-15.3,5.6,62.0
41507.71,21972.38,-103.9,-15.7,4.5,63.1
26778.73,10971.87,-110.4,-17.2,1.1,61.2
18973.00,19704.76,-105.8,-16.4,2.9,46.2
11166.40,25194.78,-107.0,-15.7,4.4,47.6
19031.52,21202.92,-107.0,-13.9,7.6,43.6
22948.80,17428.56,-115.2,-15.0,3.3,39.1
22854.66,18174.08,-113.8,-15.0,3.0,48.0
17288.07,21468.47,-111.0,-15.3,4.9,44.0
20484.80,24778.30,-103.3,-12.1,10.8,36.8
19409.24,23394.15,-97.4,-11.8,17.3,24.9
26752.77,22455.34,-103.4,-12.9,10.7,30.4
22955.37,16348.62,-109.2,-16.3,8.3,32.8
19028.80,29529.23,-106.2,-13.2,8.0,46.7
19092.65,31852.25,-108.4,-14.2,6.8,54.8
30696.27,23598.34,-109.5,-14.0,7.5,33.2
30597.20,19341.94,-112.7,-12.9,6.8,36.4
19061.74,15015.96,-106.3,-13.8,7.1,32.4
19025.81,17256.09,-104.8,-12.1,10.0,25.2
15225.50,19299.49,-106.6,-11.5,8.8,30.4
15273.42,18830.46,-107.3,-13.2,9.7,28.9
19115.02,21125.62,-106.0,-12.0,10.5,30.8
19102.92,21126.75,-109.1,-13.3,8.0,38.4
22991.16,25465.25,-104.5,-12.5,10.3,33.2
22956.74,26927.88,-110.3,-15.0,5.4,63.6
23026.51,31023.03,-108.9,-15.8,3.6,78.7
30629.90,31304.02,-111.9,-17.8,5.5,80.0
19129.60,26076.70,-114.8,-17.9,3.1,91.2
26781.67,28840.88,-113.7,-18.7,1.3,98.4
26644.80,24988.92,-107.1,-19.6,-0.2,99.6
26642.30,24166.83,-115.7,-19.7,0.6,95.0
26608.35,10937.07,-109.6,-15.7,10.3,26.0
15122.70,40276.31,-106.0,-14.9,10.1,53.3
21962.02,45779.92,-111.3,-16.6,8.4,77.6
35787.75,42748.53,-106.5,-17.8,4.6,74.4
62345.41,24302.27,-105.0,-17.2,3.6,46.5
20966.40,31177.99,-106.1,-18.9,2.6,82.0
26471.46,35850.51,-104.0,-19.2,3.3,84.4
34452.74,31904.47,-110.5,-20.6,1.4,86.2
30672.48,24053.31,-112.4,-22.2,-2.2,94.0
30464.00,21848.67,-112.1,-21.8,-1.5,88.0
22814.40,30649.32,-100.8,-16.4,5.6,63.2
19918.26,46655.38,-103.9,-16.8,5.7,71.6
41115.91,40941.94,-109.3,-16.5,7.0,80.9
42280.00,46909.25,-100.1,-12.5,13.0,60.4
46099.39,53893.53,-92.1,-15.4,11.6,67.2
41939.74,54799.62,-96.2,-16.0,11.0,60.4
62034.72,43951.30,-99.4,-14.6,11.8,50.2
45987.20,43491.82,-100.0,-14.9,10.9,44.8
46196.22,36752.25,-99.6,-13.8,10.4,42.8
34067.50,40942.04,-96.0,-13.2,11.1,54.8
14463.82,41504.38,-95.7,-14.1,9.3,53.2
66648.58,42187.76,-98.1,-13.1,10.2,55.6
19219.20,41058.25,-102.1,-15.1,9.8,55.6
42319.68,40942.14,-100.7,-18.2,5.1,71.2
42320.74,44626.91,-101.8,-18.2,6.7,80.0
38392.10,43443.94,-105.4,-19.5,5.9,87.2
46089.14,40688.50,-103.4,-19.0,3.4,88.0
42193.02,33067.68,-105.8,-18.1,4.6,79.6
38030.35,35344.61,-103.6,-18.1,2.2,80.8
30705.36,35174.66,-104.8,-19.7,2.2,88.8
38213.56,35288.08,-107.3,-19.7,2.0,90.7
34427.40,12608.85,-99.5,-18.2,1.6,31.4
38124.80,19860.84,-105.1,-14.9,1.4,41.8
3684.80,23616.29,-100.1,-16.6,3.7,38.8
25100.02,17512.22,-95.2,-13.4,5.3,27.5
,0.00,-95.7,-12.3,5.4,
,0.00,-93.8,-12.6,7.0,8.0
,0.00,-100.5,-12.8,4.8,
,0.00,-98.2,-14.0,4.0,4.0
,0.00,-94.0,-13.9,6.1,4.0
,0.00,-96.4,-15.7,3.2,
,0.13,-100.4,-17.4,-3.2,4.0
,0.00,-96.3,-17.9,-0.3,
,0.00,-101.0,-17.1,2.7,4.0
,1.26,-98.1,-12.4,7.0,4.0
,0.00,-95.1,-11.7,7.4,
,0.00,-94.6,-11.0,7.3,4.0
,0.00,-97.9,-13.3,4.7,4.0
,0.13,-94.0,-12.2,10.8,4.0
,0.00,-96.2,-12.2,10.0,
,0.00,-103.8,-12.3,3.2,4.0
,0.00,-105.1,-14.0,3.2,4.0
,0.00,-92.8,-11.7,6.4,
,0.00,-103.5,-12.2,6.7,4.0
,0.00,-107.2,-11.0,9.3,4.0
,,-119.0,-8.7,12.6,
,,-114.8,-8.2,14.8,
,,-110.2,-8.0,21.7,
,,-113.7,-8.1,20.8,
,1.43,-91.4,-8.6,23.1,4.0
,0.31,-80.5,-8.9,24.3,4.0
,0.00,-87.3,-8.6,24.9,4.0
,0.00,-86.4,-8.4,21.3,
,0.00,-85.6,-8.5,22.6,4.0
,0.00,-87.8,-8.3,26.2,
,1627.90,-87.1,-8.6,24.5,5.6
,15394.25,-86.3,-9.2,25.4,12.9
12945.86,35127.04,-88.9,-11.3,23.8,25.3
15249.15,69304.69,-89.6,-16.1,21.4,45.6
49991.10,79029.17,-86.1,-18.5,17.2,57.6
75965.76,64953.63,-98.1,-18.2,11.4,54.0
69389.38,79184.40,-85.5,-17.2,21.1,48.4
80080.37,44822.89,-91.2,-14.8,25.1,35.6
54266.57,50100.33,-92.3,-14.7,15.8,36.8
46198.00,52513.63,-88.8,-12.0,18.6,34.7
50072.35,56652.12,-84.9,-11.6,23.3,35.6
52003.30,55514.77,-91.5,-12.3,21.0,38.4
59752.00,48402.75,-98.1,-12.3,20.0,34.2
53954.74,37701.13,-103.2,-10.7,20.2,29.2
34627.72,26782.10,-98.1,-11.2,17.1,23.6
30408.00,29297.23,-104.0,-11.9,16.2,28.9
26871.30,31941.09,-102.9,-13.7,13.8,33.2
34602.38,35761.36,-108.2,-14.6,7.8,37.6
30743.10,34637.91,-107.3,-14.9,11.2,39.1
34612.55,38525.06,-102.5,-12.8,10.2,36.0
38470.50,40799.07,-107.2,-16.2,12.5,36.4
38453.07,43020.69,-99.7,-14.4,14.0,35.2
42335.62,45781.34,-101.2,-14.4,18.0,35.1
42324.80,34892.36,-100.4,-11.4,18.4,28.4
38461.39,12246.75,-99.8,-11.2,18.1,13.5
15276.80,22427.00,-98.8,-10.5,18.2,20.0
19132.95,23140.00,-99.0,-10.2,15.7,21.0
11589.33,63532.63,-99.2,-13.5,17.4,48.9
68867.22,58620.99,-99.6,-13.3,16.8,46.0
26668.60,68670.41,-111.6,-14.5,14.5,54.8
65812.17,68640.68,-106.5,-14.3,12.9,69.2
69410.50,61972.20,-105.2,-17.3,12.3,59.2
65533.93,63521.16,-108.1,-17.8,9.3,65.2
46180.50,54528.33,-107.5,-13.6,9.2,55.6
89461.56,42854.69,-106.0,-15.5,8.8,47.6
33380.16,34659.72,-104.2,-16.9,8.1,33.6
38345.85,29520.55,-98.8,-15.5,10.2,32.0
30425.67,31547.57,-104.8,-13.2,11.4,30.2
30655.34,34935.54,-104.8,-13.8,12.0,36.0
30731.47,36520.55,-106.8,-14.8,10.3,38.2
30526.37,27035.01,-108.2,-16.3,10.5,31.2
38586.78,31033.56,-105.2,-14.2,14.1,34.8
30699.02,40731.55,-107.6,-14.9,10.7,46.2
30746.78,43133.95,-103.7,-15.0,13.1,43.6
42347.90,45619.25,-99.0,-13.9,15.5,39.6
42321.56,47125.38,-100.1,-12.7,14.6,39.6
50064.48,49493.06,-102.8,-13.6,13.5,45.2
46163.18,38104.27,-100.9,-11.4,12.1,37.8
42190.40,33102.83,-104.0,-14.8,12.4,30.5
34443.82,14393.25,-106.6,-13.6,8.6,20.0
22922.05,23187.36,-112.9,-14.6,7.1,30.0
15254.40,19359.61,-104.5,-15.9,6.2,28.0
22883.06,18480.44,-113.3,-13.8,4.5,29.6
19124.74,20048.50,-113.5,-15.7,3.4,37.2
19076.09,22273.39,-115.0,-15.5,6.4,38.8
19082.18,24397.58,-114.8,-16.7,5.8,44.4
11547.20,25383.14,-114.2,-16.6,3.8,46.2
38150.38,28992.76,-111.0,-15.7,10.9,39.2
27003.98,32778.98,-103.5,-11.5,14.4,36.4
31385.66,34151.23,-104.5,-14.7,14.7,37.3
18412.62,37255.67,-103.2,-13.1,15.8,42.8
34610.92,38287.23,-100.2,-12.0,16.9,40.4
38454.15,40276.74,-100.1,-14.6,16.8,49.2
33058.50,55520.32,-100.6,-16.0,12.8,67.6
51553.60,52752.53,-99.8,-17.9,11.6,68.0
57458.11,42278.10,-103.3,-19.2,5.6,76.0
46102.92,36880.33,-92.8,-17.6,-0.9,62.4
38162.82,20084.96,-97.0,-12.0,15.6,40.4
26927.86,35421.74,-98.9,-16.0,6.0,56.9
26790.88,32923.96,-105.7,-16.2,5.0,62.8
34167.04,26836.49,-109.1,-17.3,3.1,55.6
29950.36,22955.53,-104.7,-19.2,0.7,43.6
19782.42,33917.40,-106.1,-17.4,10.4,67.2
34434.98,24060.69,-101.8,-16.2,6.9,52.8
26647.50,20041.41,-104.4,-16.5,5.4,46.7
18962.63,19784.24,-106.4,-19.0,0.6,60.4
19008.07,16309.60,-112.3,-20.3,-4.4,87.6
18928.00,18622.02,-109.6,-17.4,0.8,82.2
15019.20,16260.98,-98.3,-15.7,5.2,36.0
17424.36,18689.66,-99.9,-13.9,7.3,38.4
20616.50,21343.78,-99.9,-13.4,9.3,34.7
19120.15,22827.04,-99.6,-14.4,9.6,41.2
22937.60,23666.71,-95.2,-17.6,8.1,38.4
22953.29,28486.95,-101.4,-13.8,7.8,46.0
30359.74,28923.82,-97.0,-14.9,10.4,42.7
27194.41,31154.17,-100.0,-15.7,9.6,56.0
30684.06,32449.88,-100.9,-17.5,7.8,58.8
30514.12,26048.75,-103.2,-15.4,4.6,48.0
26760.10,31295.14,-105.7,-17.8,3.3,64.0
30614.10,30890.77,-105.5,-15.2,5.1,55.1
30542.39,31883.44,-103.3,-15.7,7.7,52.8
19159.08,27651.24,-106.7,-14.7,6.4,42.9
38147.98,17897.43,-98.8,-15.4,3.9,38.0
11580.80,9177.17,-106.8,-12.8,3.5,35.6
13191.95,18460.23,-107.9,-13.6,5.2,39.2
19072.00,21903.39,-108.4,-14.9,4.2,48.9
11462.22,23444.90,-104.8,-12.4,8.3,40.8
22939.08,26438.58,-104.5,-15.2,5.0,50.4
26778.66,25420.06,-101.8,-13.5,6.4,37.8
26705.65,22081.84,-102.7,-16.0,5.4,42.4
19096.00,24991.36,-100.0,-16.1,7.0,33.6
26818.11,25700.78,-102.0,-13.0,7.1,30.4
22991.50,18289.17,-101.7,-13.1,7.3,25.3
19040.00,21358.67,-108.6,-15.0,5.7,40.0
22881.60,23826.97,-106.3,-13.9,8.0,30.8
20288.88,18610.79,-104.0,-11.5,10.3,21.6
21828.37,2602.62,-97.5,-13.5,5.1,22.5
1724.80,30196.21,-101.4,-14.7,4.1,49.6
30721.60,27891.07,-102.5,-16.4,8.4,39.6
23318.40,24111.91,-108.7,-16.3,2.7,59.2
26300.34,29717.73,-106.8,-14.9,7.1,44.0
30649.40,32807.57,-101.2,-13.3,8.5,39.2
34606.52,30631.91,-104.1,-13.9,8.7,38.8
26868.58,34221.46,-99.5,-15.7,8.9,47.6
34591.79,35039.54,-98.3,-14.6,8.0,51.2
34544.02,38308.02,-100.0,-15.3,5.0,74.4
38374.74,39411.10,-103.3,-13.2,10.6,55.6
38400.34,40284.99,-101.7,-14.7,11.1,58.4
42321.06,47055.67,-101.1,-12.1,10.7,48.9
23106.31,36061.85,-98.9,-10.7,15.3,33.3
34037.27,9647.95,-98.0,-12.1,14.6,36.5
,19519.42,-89.3,-10.7,15.9,
,0.00,-96.4,-10.6,18.0,40.0
,0.00,-95.5,-9.4,16.9,4.0
,0.00,-93.2,-9.3,19.3,
,0.00,-91.3,-9.3,18.5,4.0
,0.00,-94.9,-10.1,14.7,
,0.00,-97.5,-11.1,6.5,4.0
,0.00,-88.1,-10.9,15.7,
,0.00,-98.4,-10.3,9.4,4.0
,0.00,-92.0,-9.6,12.8,4.0
,0.00,-116.8,-8.8,14.9,4.0
,,-113.7,-11.5,17.3,
,,-109.8,-8.5,19.9,
,,-108.4,-8.0,20.5,
,,-112.1,-8.3,17.5,
,,-113.9,-8.1,24.4,
,,-115.1,-8.8,18.4,
,,-115.3,-8.6,15.9,
,,-116.1,-8.7,16.6,
,,-112.2,-9.7,8.2,
,,-115.7,-11.2,12.8,4.0
,,-116.1,-8.8,16.8,
,,-115.6,-8.8,19.7,
,,-116.7,-13.8,7.8,4.0
,,-115.8,-16.5,11.7,4.0
,,-115.9,-18.9,11.0,
,,-116.8,-10.5,11.3,
,,-113.6,-12.2,8.7,4.0
,,-118.9,-12.8,14.2,4.0
,1.47,-94.3,-11.8,16.1,4.0
,0.00,-98.5,-12.6,16.0,4.0
,357.12,-98.1,-14.7,9.8,20.8
,28804.89,-90.3,-17.2,9.9,39.1
27213.64,11366.22,-101.3,-15.3,11.9,42.4
3752.96,35436.01,-100.3,-17.9,10.1,93.6
25478.14,26805.77,-100.8,-19.9,8.1,89.6
28081.09,27763.42,-111.0,-21.7,-0.9,97.2
29748.77,16634.70,-113.2,-20.6,-1.1,80.4
26427.96,15065.29,-108.4,-20.1,0.7,69.1
11077.90,27038.17,-102.7,-19.8,2.6,62.4
22860.34,21809.25,-97.0,-15.9,5.9,40.0
22857.72,28592.65,-100.8,-13.4,7.0,37.6
25678.04,24812.91,-93.9,-16.4,14.9,27.2
25903.94,22623.94,-94.1,-14.1,11.3,31.2
24718.40,26645.86,-93.2,-15.9,7.7,32.9
23059.68,28269.24,-93.4,-16.9,7.7,44.0
26845.30,30558.07,-98.9,-15.7,4.1,53.2
26837.01,21359.92,-111.8,-19.1,-0.5,84.8
30575.21,20496.78,-110.0,-18.3,0.3,53.8
18969.72,26444.04,-111.8,-17.7,1.4,76.4
24949.86,31829.04,-103.1,-19.3,6.9,51.6
30833.14,29023.27,-105.0,-16.9,5.9,46.0
28239.08,27266.65,-112.1,-17.2,4.3,43.1
26656.00,19725.11,-108.3,-16.1,4.6,34.8
22611.02,18825.32,-111.8,-15.8,5.7,36.8
15503.06,18744.01,-109.7,-14.4,4.1,44.0
19011.14,18802.15,-112.4,-18.4,0.0,46.0
19107.20,20296.95,-113.4,-19.2,1.9,62.4
18887.99,22428.42,-116.3,-18.4,2.7,50.8
22836.80,22965.13,-109.8,-17.9,3.4,58.4
22803.20,20502.25,-116.8,-17.4,1.6,56.4
18999.27,25536.28,-110.6,-17.5,3.1,50.8
25151.42,26143.35,-111.6,-17.2,1.0,63.2
24531.48,22134.31,-107.9,-18.4,2.1,68.4
22824.98,20441.33,-112.4,-18.3,3.4,86.4
11405.64,17324.69,-109.5,-17.9,4.9,74.0
26498.18,3760.74,-111.5,-19.3,-0.4,58.7
3740.80,5388.76,-110.7,-18.7,0.6,30.3
5488.00,14676.14,-110.2,-14.8,8.3,36.4
5286.40,20267.95,-102.0,-13.4,7.0,34.4
19068.84,21272.65,-105.0,-12.9,10.5,37.2
19118.40,21287.10,-95.5,-14.2,7.1,42.2
22947.84,23878.92,-101.2,-12.9,10.5,34.4
22937.60,25996.77,-105.1,-16.6,7.9,60.4
22971.20,20792.19,-110.9,-17.8,-1.0,65.3
26756.80,16049.42,-112.9,-19.7,-0.4,72.4
13526.78,12843.03,-111.5,-16.9,3.8,37.2
12857.60,23186.06,-104.5,-14.8,9.0,37.8
23004.80,27124.42,-105.5,-14.9,8.9,46.0
22999.00,25642.73,-106.9,-17.5,7.3,44.4
26801.48,29207.01,-108.9,-18.0,6.4,46.4
26772.38,29091.07,-116.2,-17.8,3.3,60.0
26823.02,28733.97,-101.9,-14.7,7.5,57.6
26759.18,25807.43,-110.2,-19.9,-0.7,88.4
28029.71,23410.33,-116.8,-16.0,0.9,74.0
25211.11,36772.37,-107.2,-19.3,3.0,72.0
28792.54,39005.18,-105.6,-17.3,7.2,56.0
36303.56,38930.42,-105.4,-15.8,8.6,61.6
37239.06,26009.54,-107.9,-16.3,3.4,46.4
35440.98,27538.24,-105.2,-15.9,6.3,48.0
23074.46,27314.58,-113.2,-18.8,-1.2,68.4
30488.50,28865.93,-105.7,-18.8,-1.7,77.6
23793.13,22667.28,-105.5,-18.6,2.6,80.0
29574.82,26160.09,-95.6,-14.5,9.0,61.8
22857.51,31640.14,-103.4,-16.2,9.2,60.4
