4G_App_Thrp,PDCP_Thrp,RSRP,RSRQ,SINR,PDSCH_RB
27088.69,28285.02,-89.4,-15.4,3.5,50.7
27136.20,30389.58,-88.0,-14.3,5.4,46.4
30960.55,26943.52,-87.1,-12.9,6.4,42.8
26923.50,28099.66,-87.0,-13.8,5.4,46.0
27194.40,22124.55,-85.6,-13.7,5.4,42.7
27028.78,34350.94,-85.2,-12.7,7.0,53.2
23295.78,32155.93,-84.7,-13.2,6.8,54.2
34828.19,44611.41,-82.8,-13.9,8.1,61.6
34992.61,41237.32,-84.6,-14.4,8.4,64.4
42610.36,33230.34,-87.0,-14.3,6.9,54.0
42762.31,32956.83,-85.7,-15.2,3.9,63.1
30740.28,32429.14,-86.4,-14.6,4.9,56.8
31037.98,31361.06,-85.7,-14.8,3.3,73.6
30900.49,39152.19,-87.8,-15.1,3.7,80.9
30996.00,37554.65,-90.8,-16.1,1.5,81.8
42504.30,23883.95,-93.3,-17.4,-1.4,75.2
34856.18,11050.42,-95.5,-18.7,-3.7,74.2
15197.66,10207.22,-97.3,-19.7,-4.0,72.8
7635.60,10431.86,-97.8,-19.8,-5.4,74.0
11270.36,12384.23,-96.0,-19.2,-3.4,80.0
11348.96,5745.29,-94.4,-16.8,-2.1,23.0
11271.46,1714.94,-98.0,-19.4,-4.2,22.0
4395.60,1702.72,-97.7,-19.0,-4.7,20.6
4309.34,13976.02,-96.5,-19.0,-2.4,78.4
,0.00,-95.0,-16.0,-2.6,8.0
,0.00,-93.0,-15.5,-1.9,6.0
,0.00,-93.3,-15.3,-0.7,
,0.00,-94.4,-15.4,-1.7,4.0
,0.00,-93.4,-14.3,-1.3,
,0.00,-93.7,-16.3,-2.1,
,0.00,-93.2,-17.7,-4.1,4.0
,0.00,-91.7,-17.2,-1.5,
,0.00,-91.3,-16.2,-3.0,4.0
,0.00,-90.9,-14.7,-3.7,
,0.00,-93.2,-14.3,-0.3,4.0
,0.00,-89.0,-13.1,0.6,4.0
,0.00,-89.7,-13.5,2.3,
,0.00,-86.3,-10.2,3.3,4.0
,124.56,-90.1,-16.6,3.7,4.0
,0.00,-86.0,-10.0,2.7,
,0.00,-83.7,-8.1,5.1,4.0
,1.39,-84.0,-9.1,8.2,4.0
,0.00,-80.5,-9.0,12.6,4.0
,0.00,-78.9,-8.5,11.7,4.0
,53.21,-79.8,-9.2,11.1,4.0
,6.68,-79.5,-9.5,13.9,
,0.00,-77.5,-7.7,14.1,4.0
,0.00,-71.7,-4.7,16.4,4.0
,0.00,-71.0,-8.8,20.8,4.0
,0.00,-69.2,-6.7,19.3,4.0
,0.00,-69.1,-4.3,13.5,4.0
,0.00,-67.2,-8.0,21.0,4.0
,0.00,-65.8,-9.5,18.2,4.0
,0.00,-72.3,-10.7,16.6,4.0
,0.00,-68.0,-5.5,12.7,
,1.23,-66.0,-7.3,13.2,4.0
,19706.41,-70.5,-15.5,12.7,28.9
,23055.90,-72.8,-15.1,12.7,30.0
31008.60,47037.67,-71.4,-13.5,15.8,56.0
15455.70,74058.38,-71.1,-17.9,16.0,89.2
69892.30,78693.28,-70.8,-15.3,18.9,67.1
75888.24,83152.49,-68.1,-15.0,19.2,81.5
71326.72,57024.80,-71.1,-14.6,17.8,56.8
52250.40,64048.92,-72.9,-13.2,16.9,62.0
54508.34,55100.15,-69.7,-16.0,18.0,50.2
93271.95,39661.01,-69.2,-17.8,11.4,40.0
23340.26,9205.23,-69.6,-16.4,17.3,13.7
31767.44,24284.82,-70.3,-17.1,19.4,22.8
,10331.25,-68.4,-13.0,20.6,24.0
,0.00,-71.5,-16.3,18.5,4.0
,0.00,-71.5,-12.4,20.0,4.0
,0.00,-70.8,-11.3,21.1,4.0
,0.00,-68.9,-7.0,20.4,
,0.00,-71.1,-11.2,22.9,
,,-64.7,-5.7,12.9,
,0.00,-67.2,-8.8,19.3,4.0
,0.00,-67.7,-9.4,21.2,4.0
,0.00,-68.2,-9.5,20.7,4.0
,3.42,-67.4,-7.2,16.8,4.0
,7027.74,-69.8,-10.2,19.5,12.0
,,-71.7,-9.2,17.7,
6683.21,36911.20,-71.8,-11.9,14.3,40.0
32570.66,82822.69,-72.8,-19.1,15.0,74.4
73935.41,114736.60,-71.5,-18.7,17.2,84.4
39192.00,111533.06,-70.1,-18.8,18.5,88.0
148100.56,125102.95,-70.6,-18.8,18.9,89.6
100909.97,122287.93,-70.0,-18.5,19.0,89.6
111645.64,127756.37,-69.0,-18.0,20.1,91.2
99566.42,129535.59,-69.1,-18.7,18.6,90.0
133314.34,121082.91,-68.7,-16.6,19.2,79.1
187768.55,102695.64,-70.8,-19.1,18.3,81.2
87680.88,95528.61,-71.1,-17.1,18.5,65.6
31828.44,70671.95,-70.8,-17.9,18.1,52.8
137650.02,50092.63,-71.0,-12.7,17.2,62.4
70430.15,89744.06,-70.1,-15.9,18.5,66.4
50380.59,91916.85,-69.1,-14.8,19.6,68.8
89454.22,92658.48,-69.1,-16.2,19.0,71.6
59052.30,64341.57,-69.9,-16.7,17.6,38.7
120745.04,47519.03,-69.5,-16.3,18.4,39.2
60453.26,39661.95,-69.6,-15.7,19.7,45.0
,,-66.0,-4.6,13.8,2.0
,0.00,-65.2,-4.1,12.1,4.0
,0.00,-68.0,-9.1,18.0,
,0.00,-71.1,-10.6,15.8,4.0
,5.45,-70.3,-10.6,15.5,4.0
,343.38,-71.2,-11.2,14.4,10.5
,13757.78,-71.6,-12.1,12.1,23.1
5110.34,58691.55,-72.1,-17.2,4.4,54.2
54371.81,64035.40,-72.0,-17.9,4.6,59.2
69808.85,55190.85,-71.6,-17.5,11.4,53.3
54425.81,97655.07,-67.9,-18.0,16.6,73.6
57229.98,109166.86,-68.6,-18.2,11.2,88.4
101425.50,57757.20,-70.4,-18.0,17.3,49.2
81385.31,88322.89,-67.6,-17.0,18.3,71.1
81005.88,100685.15,-68.3,-15.7,14.6,76.4
96122.83,102445.51,-69.8,-17.9,15.3,80.4
51343.20,79894.35,-71.2,-14.9,15.3,64.4
104865.26,45907.32,-71.0,-13.1,14.3,44.4
76419.30,41848.26,-70.0,-11.7,17.6,36.4
54250.23,40527.01,-69.5,-13.2,19.7,37.8
31890.59,40778.42,-73.0,-16.5,11.2,40.0
38707.20,50850.80,-73.6,-15.2,11.9,55.6
38924.78,39804.60,-71.6,-16.6,12.4,40.8
46984.76,59753.00,-70.4,-15.6,15.0,55.2
46281.86,44257.48,-72.6,-16.4,12.2,44.0
58200.67,41479.32,-70.2,-14.3,15.9,39.2
42608.09,42572.39,-72.7,-14.8,8.0,43.1
39794.37,39330.25,-73.0,-14.0,7.3,41.2
45690.71,23958.89,-74.5,-14.9,10.9,29.2
34339.22,22154.27,-72.2,-14.6,12.2,26.7
19612.62,26171.85,-73.8,-14.8,13.9,29.2
23174.82,30504.47,-75.6,-15.7,11.3,33.6
27215.28,32375.94,-76.3,-11.2,15.9,37.8
27043.73,36612.41,-78.9,-13.1,14.5,41.2
33316.23,32306.83,-77.8,-12.8,12.1,29.8
40289.31,24545.61,-77.7,-14.5,12.3,25.6
23259.70,27643.01,-75.8,-12.8,9.9,25.2
27039.74,27625.18,-74.3,-12.0,10.8,26.0
31113.66,17328.29,-75.4,-11.2,11.3,16.8
19105.20,13051.39,-74.4,-11.8,11.4,15.1
15487.20,15341.87,-73.5,-11.6,17.2,17.6
15379.20,21291.50,-75.7,-10.9,17.0,19.2
19428.25,25978.97,-75.1,-12.0,14.8,23.6
23151.51,31168.30,-76.4,-11.4,14.2,24.8
15554.13,34832.77,-77.4,-12.4,12.5,31.2
30942.00,39178.74,-75.9,-11.7,17.7,32.4
31099.62,40472.43,-77.2,-11.9,16.3,34.4
38718.00,37868.22,-76.5,-11.7,17.4,32.9
42655.52,41268.30,-74.7,-9.9,16.3,31.6
34813.54,44487.12,-74.7,-11.5,18.2,36.0
59203.69,40814.98,-75.5,-11.6,11.6,34.8
26187.38,36677.94,-75.7,-11.6,11.5,31.1
38752.66,43899.72,-76.8,-12.0,9.7,37.1
38718.69,41166.44,-75.5,-11.6,12.7,33.8
42772.87,46094.63,-78.7,-15.1,12.7,35.6
38708.20,54871.52,-76.3,-13.6,13.9,41.2
42409.43,38540.24,-79.4,-11.4,12.6,33.8
58520.15,31728.24,-82.1,-12.1,10.9,28.8
34787.26,33525.58,-81.6,-12.4,10.4,32.4
34822.85,28214.43,-81.2,-11.9,11.7,26.0
27220.11,28043.07,-81.6,-10.7,11.6,24.9
30833.61,31086.26,-81.0,-11.4,15.0,30.8
27221.45,37295.93,-79.7,-11.1,15.1,34.8
30936.55,39823.45,-75.4,-11.1,18.0,35.1
38885.45,45926.32,-77.6,-11.1,16.3,42.8
38698.17,44269.72,-81.1,-16.6,15.8,40.4
46651.43,48135.07,-83.1,-15.7,12.6,44.4
46549.24,44011.78,-82.1,-12.2,14.0,41.6
43450.39,45177.78,-84.6,-15.6,10.6,36.9
46716.02,28990.72,-86.5,-15.2,7.5,30.0
29980.80,21839.40,-90.3,-17.2,6.7,28.4
27075.60,20359.52,-88.8,-17.9,4.8,31.1
19441.47,31178.27,-91.6,-17.4,2.0,45.6
11512.53,33979.48,-93.7,-19.2,2.8,60.8
42746.40,47323.19,-92.1,-18.8,0.2,72.8
42558.86,42713.16,-93.2,-19.8,2.3,78.4
23327.94,38644.58,-92.7,-19.3,1.7,78.2
42359.07,18935.62,-93.3,-20.5,-0.6,54.7
46518.85,16665.40,-94.2,-20.4,-0.7,62.4
15195.60,19598.19,-94.9,-19.7,-3.1,53.3
11545.20,23188.28,-95.3,-19.8,-1.4,63.2
26865.22,26166.00,-94.5,-19.5,-1.9,69.2
15487.20,23499.31,-96.4,-22.0,-2.8,80.4
26925.68,18210.37,-97.2,-22.8,-3.8,60.4
19256.70,8107.91,-97.8,-22.3,-5.1,30.5
15174.00,18933.20,-96.7,-21.8,-3.4,75.2
6987.60,10643.70,-96.9,-22.8,-5.8,64.4
19029.60,9990.87,-97.9,-23.5,-6.5,78.7
11455.74,8629.26,-95.8,-20.6,-4.8,60.4
7462.80,7307.14,-96.1,-22.2,-6.2,56.0
7549.00,5114.46,-96.6,-22.0,-5.5,47.1
7461.23,10746.06,-92.4,-20.5,-3.1,42.8
6322.21,11255.55,-94.0,-20.9,-2.1,43.1
11340.00,20713.45,-92.9,-21.0,-2.0,75.6
15404.63,12110.80,-93.4,-22.1,-2.9,62.7
15282.00,9654.41,-95.7,-22.8,-3.1,47.6
11422.86,8676.07,-95.8,-22.8,-4.8,54.0
11353.78,17724.74,-94.7,-21.5,-2.9,75.6
11399.39,16586.88,-93.2,-20.8,-2.3,66.4
19099.10,15189.50,-93.6,-21.1,-3.3,61.5
15357.60,16473.97,-92.3,-18.0,-3.6,77.6
15218.69,10251.82,-95.5,-19.2,-1.7,46.0
11334.72,6979.45,-97.2,-19.6,-3.4,43.1
3661.20,9688.32,-94.4,-17.8,0.0,28.4
11502.00,8115.22,-95.4,-19.0,-2.2,38.0
7530.44,16436.32,-95.2,-18.8,-3.3,72.0
15303.60,22415.51,-93.9,-17.9,-0.5,67.6
23002.06,26491.31,-92.1,-16.5,1.2,58.4
24854.74,19454.07,-88.6,-14.1,3.6,39.2
9720.00,17719.72,-87.4,-12.8,5.2,35.1
27042.34,19365.59,-87.8,-13.1,4.8,38.8
19214.12,22842.06,-88.3,-13.2,5.7,44.0
11653.20,25225.93,-88.9,-15.0,2.7,61.3
23109.55,24428.73,-90.0,-15.5,1.3,44.8
27137.68,14944.51,-89.9,-15.0,2.7,40.0
22874.40,17341.82,-92.2,-16.3,0.2,56.8
11609.08,14295.56,-95.6,-18.5,-2.1,51.6
19014.11,10001.77,-95.3,-20.2,-3.0,71.1
7668.00,7855.82,-93.6,-19.4,-2.4,46.4
11319.38,4775.38,-87.4,-16.9,0.0,38.7
3803.95,13381.66,-89.4,-17.9,0.3,56.8
10595.20,32038.51,-86.5,-16.7,2.8,55.6
23166.00,23487.71,-93.5,-19.8,-1.0,61.3
30888.00,18092.91,-94.7,-20.5,-3.1,56.4
15327.94,15416.95,-94.5,-19.4,-1.7,53.8
18432.46,18373.01,-96.1,-21.0,-3.4,74.5
,3050.53,-97.7,-22.2,-6.4,4.0
,1.10,-94.9,-17.9,-3.5,4.0
,0.00,-96.6,-18.2,-3.0,4.0
,99.07,-97.0,-19.3,-4.9,7.2
,44.26,-97.1,-19.7,-5.6,4.0
,0.00,-94.9,-18.3,-5.1,4.0
,0.93,-94.0,-17.4,-5.3,4.0
,0.00,-90.9,-14.0,-3.6,4.0
,0.00,-94.7,-16.2,-3.2,4.0
,0.71,-93.8,-16.1,-2.6,4.0
,0.00,-94.7,-17.4,-3.0,4.0
,0.00,-91.6,-15.4,-0.9,4.0
,0.00,-94.4,-17.5,-2.9,4.0
,0.00,-95.7,-18.6,-4.5,4.0
,0.00,-96.4,-18.2,-5.7,4.0
,0.66,-97.3,-19.7,-6.8,4.0
,0.55,-92.4,-15.7,-1.1,4.0
,0.00,-91.8,-15.4,-0.9,4.0
,0.00,-90.3,-15.4,2.6,4.0
,0.00,-90.0,-14.8,0.9,4.0
,0.00,-92.1,-16.9,-0.5,4.0
,0.00,-91.3,-16.1,-1.6,4.0
,0.00,-89.5,-15.1,0.5,4.0
,0.00,-90.0,-13.3,0.2,4.0
,0.00,-90.6,-14.4,-0.6,
,0.00,-91.8,-16.4,-1.5,4.0
,0.00,-93.6,-16.5,-2.4,4.0
,2.91,-92.8,-16.3,-2.4,4.0
,0.00,-92.3,-16.5,-2.3,4.0
,0.00,-90.5,-13.9,-1.4,4.0
,0.00,-93.4,-15.9,-1.9,4.0
,0.00,-94.6,-17.8,-3.3,4.0
,10546.91,-94.5,-17.1,-1.7,38.0
,14642.79,-95.6,-18.4,-3.4,37.0
11499.00,43975.93,-92.9,-18.0,0.3,73.2
18869.47,49189.27,-92.9,-19.8,0.3,86.8
43555.17,56540.13,-91.1,-19.1,5.7,84.8
53259.41,49406.12,-89.6,-18.4,5.7,56.0
62038.78,46226.01,-89.9,-17.9,3.7,90.0
43691.65,38477.69,-91.6,-19.3,0.3,80.0
19585.20,42456.54,-91.8,-19.1,0.1,89.6
41078.06,35446.88,-93.7,-19.9,1.8,76.0
46510.43,25838.96,-95.2,-20.3,-1.4,70.7
34347.86,32995.78,-93.2,-19.9,-1.8,81.8
23193.54,30182.04,-92.2,-19.2,0.0,73.3
34538.08,30137.62,-90.6,-18.1,1.9,60.9
27062.66,16420.54,-90.6,-17.5,3.1,32.4
26965.06,24868.77,-90.6,-16.2,4.2,44.8
18097.08,23688.82,-93.2,-18.6,1.3,55.0
28317.60,17759.90,-93.3,-19.3,0.4,66.0
19342.80,28189.84,-93.6,-17.9,0.6,60.4
22832.79,28210.81,-93.3,-19.4,0.3,48.8
23241.60,28496.82,-90.6,-17.1,5.3,44.0
27019.10,45442.37,-90.2,-17.5,2.9,68.0
34919.87,50403.84,-88.3,-16.7,4.9,64.8
50426.36,34315.06,-88.1,-14.4,6.0,46.7
45130.21,24667.35,-90.5,-15.9,2.8,40.8
28296.00,26771.23,-90.5,-16.3,4.4,38.0
23216.45,17028.30,-94.9,-18.3,2.0,35.1
23161.54,18910.76,-96.4,-19.5,0.9,38.4
15413.26,14209.07,-98.5,-21.4,-1.2,45.2
19299.97,15123.02,-98.6,-22.5,-3.8,56.4
7718.03,9866.88,-94.9,-20.6,-2.6,40.0
11275.20,5755.22,-102.3,-25.5,-6.6,45.6
15282.00,4786.94,-99.7,-21.8,-7.2,48.9
3976.40,1590.52,-102.0,-24.6,-7.6,30.0
3854.62,3407.41,-100.8,-23.3,-7.1,25.8
2851.20,5290.16,-97.6,-21.2,-3.4,26.2
3877.20,6994.26,-98.6,-20.4,-4.7,29.3
6189.11,9950.48,-95.5,-19.7,-2.1,28.9
7404.39,8616.85,-96.7,-20.9,-6.9,24.0
11426.40,9314.99,-94.5,-22.5,-2.8,50.0
3849.14,6452.91,-98.8,-24.7,-5.6,57.2
11261.30,5757.11,-93.1,-21.4,-4.3,55.6
5162.40,9551.14,-99.1,-24.6,-6.1,86.0
7468.62,5098.06,-97.7,-22.1,-5.2,47.1
7610.45,12148.35,-95.9,-21.5,-3.9,70.0
6803.51,17556.77,-91.2,-19.9,-0.9,84.9
11438.62,36698.25,-87.0,-18.8,3.0,78.8
30638.65,28106.33,-90.1,-18.3,1.7,72.8
30858.56,20384.32,-88.8,-19.2,2.0,48.4
22912.33,14859.24,-90.4,-19.2,-1.5,47.1
19140.73,16071.11,-91.3,-20.5,-4.5,77.2
11502.00,13313.81,-90.3,-21.5,-2.6,57.3
15339.63,13792.74,-88.4,-18.3,0.8,50.8
11326.81,23499.32,-86.3,-16.9,3.9,48.0
11462.32,16585.10,-83.6,-14.0,7.6,27.6
30802.21,17804.89,-84.3,-15.5,8.0,33.6
11657.54,25084.37,-82.5,-15.2,8.7,38.0
23101.20,29654.44,-81.2,-16.5,3.5,71.6
15547.48,31617.26,-82.2,-16.9,6.4,49.6
26970.41,32931.19,-80.4,-14.4,8.4,47.6
31082.40,25499.68,-79.6,-15.1,10.0,38.2
34833.26,27505.34,-81.0,-15.7,11.5,51.2
23360.40,33566.89,-82.1,-15.4,11.8,48.8
26869.77,39029.37,-82.8,-15.6,8.1,60.9
34992.23,34985.17,-81.0,-15.4,9.9,52.4
38678.49,40471.30,-79.3,-18.6,7.5,76.4
34998.42,45431.21,-77.3,-13.9,10.3,64.4
38603.23,45646.98,-82.3,-14.8,10.2,56.4
46710.00,38077.61,-82.5,-17.1,8.9,58.0
42529.55,31571.03,-82.5,-17.6,6.8,56.0
37663.26,34389.91,-77.7,-13.8,13.5,44.9
31074.58,33416.29,-79.1,-13.2,13.3,44.0
32011.20,38526.24,-80.5,-15.0,10.6,62.0
34831.03,38529.19,-87.7,-16.7,4.8,66.4
38830.63,14480.61,-88.0,-15.9,-0.3,79.0
42563.78,0.00,-87.5,-14.2,0.2,4.0
2583.26,31804.99,-86.2,-16.7,3.8,74.0
2828.61,42328.67,-84.9,-16.8,5.0,80.4
40251.60,44454.90,-86.6,-16.5,3.5,76.4
45004.46,38477.46,-90.3,-16.4,2.5,74.0
34919.78,43851.25,-90.3,-17.8,5.2,64.4
22893.77,30692.09,-93.1,-19.3,-0.9,71.1
46664.54,29341.53,-95.2,-18.3,-1.6,80.0
26981.94,32613.35,-92.2,-18.3,0.2,82.2
26902.80,23598.02,-92.3,-18.9,-1.3,77.6
34700.90,28558.13,-90.9,-18.5,-1.2,74.4
23175.54,29263.74,-91.8,-20.6,-4.8,94.0
30252.74,15345.07,-92.2,-17.7,2.4,56.8
30934.86,19664.66,-89.4,-17.1,4.0,52.4
10761.66,19813.73,-87.2,-16.7,4.0,64.9
19347.48,17360.95,-88.6,-19.1,-0.8,75.6
26826.43,15659.37,-88.1,-16.4,4.0,48.4
7652.54,22583.37,-88.7,-17.6,3.3,52.8
19040.40,26446.17,-88.9,-15.8,3.4,64.4
23245.23,28316.35,-86.5,-15.4,4.8,58.8
26941.74,30406.86,-88.9,-17.0,3.8,67.6
27154.55,23902.17,-90.4,-18.8,-1.0,84.8
26961.44,30580.15,-86.8,-17.9,0.9,79.2
26967.60,40828.51,-84.7,-16.7,8.2,64.8
34730.70,41077.37,-85.3,-16.0,7.0,73.2
42757.20,39807.87,-89.8,-17.2,3.6,65.2
36990.00,27159.46,-92.3,-19.0,2.0,84.0
32601.98,21603.81,-90.0,-18.6,1.6,67.1
30661.20,28206.51,-89.7,-19.2,1.0,56.8
19325.93,28055.74,-88.4,-18.7,3.8,70.0
26923.66,26916.73,-87.3,-15.6,1.4,59.6
27127.56,37648.30,-90.9,-18.4,0.3,73.6
33646.75,41786.52,-89.0,-16.9,2.2,69.2
39355.20,43642.89,-90.4,-18.9,0.6,84.4
21527.07,35590.02,-89.2,-18.4,1.3,74.8
41009.86,35521.45,-87.7,-16.3,2.6,63.0
54021.49,33147.49,-86.2,-17.2,5.5,71.2
16408.14,44676.23,-88.7,-19.3,3.8,82.4
33919.54,36196.74,-89.3,-17.5,1.4,75.1
42578.11,31675.72,-88.6,-19.5,-3.3,88.8
38641.58,35791.38,-88.7,-18.6,0.0,74.0
29296.32,16423.16,-87.1,-16.4,1.6,86.0
42017.44,1352.72,-88.9,-16.5,2.0,43.3
,29116.38,-88.9,-21.3,-1.3,92.8
6359.23,31501.02,-87.9,-21.0,2.1,96.0
29924.97,15042.79,-89.3,-19.4,2.3,72.0
,3706.02,-90.0,-13.7,4.0,5.6
,0.55,-84.7,-12.6,3.3,4.0
,0.00,-85.8,-11.4,6.9,4.0
,0.00,-87.3,-12.3,3.9,4.0
,0.00,-87.9,-12.8,-0.6,4.0
,1.95,-90.7,-14.6,0.8,4.0
,0.23,-86.8,-13.0,0.6,4.0
,0.00,-89.6,-17.5,-2.1,4.0
,0.00,-91.3,-17.1,0.8,4.0
,208.73,-90.6,-13.6,1.6,4.8
,14.42,-92.0,-16.3,1.2,4.0
,0.00,-90.2,-16.2,-0.4,4.0
,1.27,-89.7,-12.2,1.4,4.0
,0.00,-91.0,-15.2,1.5,4.0
,0.00,-91.2,-15.2,0.5,4.0
,0.00,-89.8,-13.3,1.2,4.0
,0.00,-92.5,-16.7,-4.0,
,0.00,-93.6,-18.3,-1.3,4.0
,1.36,-85.9,-14.7,8.3,4.0
,0.00,-80.4,-12.2,5.0,4.0
,0.00,-83.4,-13.0,4.3,4.0
,0.00,-85.1,-12.8,5.8,4.0
,0.00,-83.6,-11.1,7.8,4.0
,0.00,-84.7,-12.1,7.6,4.0
,0.00,-80.3,-11.8,11.4,
,0.00,-77.2,-5.5,9.1,4.0
,0.00,-79.6,-7.9,8.8,4.0
,0.00,-85.9,-12.5,4.5,4.0
,0.00,-86.2,-12.6,1.8,4.0
,0.00,-87.4,-14.1,2.0,4.0
,0.00,-86.3,-12.0,4.4,4.0
,6.13,-85.7,-12.3,9.9,4.0
,40253.32,-85.0,-13.5,10.7,65.2
38556.78,16107.79,-83.4,-10.7,13.0,18.0
15520.50,54533.11,-83.1,-12.9,12.7,76.0
61952.38,75109.68,-83.2,-17.9,10.2,61.8
70046.45,73666.63,-82.4,-18.1,9.6,86.8
73694.86,81061.93,-82.0,-18.0,11.9,96.8
84641.69,89764.84,-82.4,-18.2,12.3,88.0
45919.66,68171.60,-87.0,-18.3,10.0,72.5
73460.70,47862.41,-89.0,-18.5,10.8,73.7
57611.35,60877.67,-90.3,-18.5,6.9,86.0
,55948.61,-92.1,-17.2,4.3,85.3
57383.21,58414.60,-90.5,-17.3,2.2,91.1
75406.90,59506.23,-89.7,-19.3,4.0,91.6
50477.70,44902.34,-89.2,-18.8,3.9,82.2
53967.19,43525.04,-89.9,-19.0,1.6,80.4
42547.30,33839.87,-90.4,-19.1,-0.6,87.6
13181.04,23440.43,-91.4,-19.7,0.7,81.2
36690.33,19074.43,-91.2,-20.0,0.8,75.2
11545.20,24083.92,-91.4,-19.2,1.8,76.0
19190.78,29264.44,-92.1,-19.8,0.0,85.3
30852.63,22773.12,-91.4,-20.7,-1.7,90.2
22993.20,24644.64,-86.5,-20.9,-2.0,89.6
23000.54,23025.36,-80.7,-20.1,3.0,82.8
22875.39,27235.51,-84.4,-20.1,7.7,83.1
27071.25,37439.83,-79.8,-19.9,4.9,81.2
38577.60,29903.61,-84.2,-20.6,4.5,87.2
30996.00,26527.58,-81.4,-18.2,7.5,72.0
21956.21,37378.16,-82.8,-18.9,4.9,70.0
36840.30,40407.26,-88.0,-20.8,2.8,94.8
40635.11,17835.75,-90.4,-23.0,-5.5,96.0
19210.70,19230.10,-86.2,-15.9,0.7,69.2
18856.80,22978.54,-86.9,-17.0,1.2,77.2
19261.03,20477.72,-82.8,-16.1,4.8,66.2
22945.02,28646.82,-81.2,-16.0,5.7,74.4
27107.58,22836.65,-82.5,-16.6,4.3,51.2
23065.18,23886.02,-80.2,-16.1,4.8,81.6
11620.59,25339.88,-78.1,-15.1,2.3,57.8
26856.18,18623.01,-81.0,-17.7,9.6,57.3
23091.25,5116.75,-81.0,-16.8,3.1,31.6
7171.20,8475.36,-88.0,-19.3,1.4,70.4
3855.60,29600.57,-85.2,-18.6,3.2,85.3
26879.38,32280.91,-83.5,-14.4,7.5,64.9
38611.70,20697.28,-81.5,-12.1,8.0,49.2
15375.17,35633.78,-82.9,-15.7,6.9,69.8
34988.92,40707.62,-81.7,-17.5,4.9,80.4
38624.46,39898.91,-79.5,-15.0,9.6,66.8
38327.38,27168.70,-80.5,-16.2,8.0,44.0
30588.78,25934.17,-83.9,-17.2,5.6,70.0
23581.82,30669.24,-85.9,-18.6,4.1,63.6
30807.56,38804.54,-79.0,-17.6,8.9,55.2
42784.34,44783.52,-76.5,-16.8,12.4,57.6
38777.79,46807.94,-74.7,-16.8,11.8,55.2
54464.40,53372.77,-74.6,-14.3,8.0,64.9
54388.25,60262.21,-71.2,-13.1,12.9,49.6
54354.96,49077.98,-69.2,-12.7,17.9,41.6
50419.07,58127.53,-70.6,-14.3,16.0,46.8
58354.79,58257.35,-68.5,-12.2,16.9,46.4
62049.43,63379.36,-69.0,-12.8,15.9,42.7
50544.00,42393.22,-72.4,-13.0,14.9,38.4
19291.60,42124.24,-70.2,-12.3,16.3,31.6
46431.14,42606.31,-68.6,-12.5,17.3,37.3
38354.73,40498.98,-70.1,-13.2,14.3,35.2
43139.06,48455.46,-71.4,-10.9,14.3,40.0
46590.80,56002.55,-69.7,-12.5,14.0,42.8
58283.33,47416.91,-69.6,-11.9,15.9,35.6
44885.10,47129.21,-69.5,-10.7,16.3,33.6
48023.08,35060.31,-69.2,-11.3,16.6,26.7
33195.95,29069.19,-68.8,-10.2,16.1,23.6
28748.72,32929.15,-69.5,-10.4,16.9,25.3
30996.00,37125.05,-70.8,-10.4,18.7,29.6
38802.02,38766.86,-71.3,-11.6,17.4,32.4
38740.99,44086.58,-71.9,-12.0,14.5,30.2
46569.26,35578.23,-71.1,-11.4,17.4,36.4
34909.50,57887.75,-70.7,-13.0,18.2,43.2
58420.66,59614.76,-72.0,-12.4,17.6,45.3
58236.97,55383.59,-72.1,-13.7,17.1,40.8
54459.72,56272.55,-72.0,-12.6,18.2,43.2
53370.62,60835.50,-72.0,-12.7,18.4,45.2
63028.96,52833.77,-71.4,-12.4,17.8,34.2
50227.22,46238.21,-71.3,-12.1,17.3,36.8
46708.42,53492.77,-70.6,-14.1,17.8,42.4
27134.22,55826.18,-70.5,-11.3,15.9,42.7
54379.99,58984.93,-72.4,-12.2,18.1,45.2
58309.20,63474.93,-69.7,-15.7,16.4,47.6
62178.87,57291.93,-68.1,-12.1,20.3,41.6
58090.07,55132.14,-66.6,-10.9,22.3,34.0
54419.18,46393.75,-65.6,-12.2,23.1,39.6
46597.75,65341.59,-64.1,-11.2,23.2,50.0
64167.14,60435.51,-62.6,-11.1,22.1,40.4
60055.19,57191.52,-61.5,-11.7,22.1,41.3
58270.80,63198.99,-61.0,-12.2,22.3,45.1
62105.96,62417.45,-61.5,-12.7,21.4,48.9
58420.94,63099.52,-65.5,-14.0,16.5,48.4
61904.01,38832.47,-71.9,-11.5,13.3,42.0
38816.07,38908.33,-68.7,-12.8,9.6,46.0
38734.17,42116.61,-69.8,-12.0,16.3,39.6
41551.37,47430.56,-69.5,-12.7,13.1,49.6
47772.66,55022.60,-73.0,-12.0,13.7,53.6
54522.97,51873.65,-68.2,-13.5,15.9,48.4
53986.66,61369.62,-67.0,-13.0,15.3,52.9
58689.79,44224.33,-67.5,-12.3,14.7,54.4
42496.13,46991.22,-76.2,-17.0,7.0,66.4
42759.54,46920.78,-79.6,-18.5,3.2,84.0
50334.21,48523.93,-80.9,-16.6,4.2,73.6
46644.83,39999.01,-85.7,-18.3,3.0,79.2
38628.74,37327.14,-85.7,-18.4,1.6,81.6
