POLQAScoreDL,AggActiveEcIo,AggActiveRSCP,ActiveSetMemberCount,AggActiveoverAggNonActive,BestActiveoverBestNonActive,DetectedSetCount,MonitoredSetCount,PathlossTop1,ULintfTop1,RACHLastTXpower,EcIoA1,EcIoA2,RSCPA1,RSCPA2,Speed,ASU_to_ASUC_ms,E1A_to_ASU_Delay_ms,E1A_to_ASUC_Delay_ms,E1B_to_ASU_Delay_ms,E1B_to_ASUC_Delay_ms,Interval_ASU_ASU_seconds,CompositeBLER%,NumofErrorBlocks,ReceivedGoodBlocks-Sum
3.829999924,-9.800000191,-73.80000305,1,-2.200000048,-1.600000024,1,3,119.3000031,-103,-14,-10,-18,-74,-80.80000305,20.20000076,0,207,207,278,325,9.25,26,58,167
3.720000029,-9.399999619,-73.19999695,2,-11.80000019,-8.399999619,2,2,119.3000031,-103,-14,-10.19999981,-16.79999924,-73.80000305,-80.80000305,27.20000076,35,1737,1737,278,325,2.109999895,3,16,561
4.329999924,-5.699999809,-69.69999695,3,6.900000095,5.199999809,0,3,116.4000015,-103,-14,-9.300000191,-10.39999962,-73,-74.40000153,14.89999962,21,763,790,558,558,1.470000029,13.5,55,348
2.319999933,-7.400000095,-69.69999695,2,1,2,10,3,117,-103,-14,-10.39999962,-11.80000019,-72.90000153,-74,15.10000038,40,698,719,543,583,1.269999981,2.599999905,31,1076
4.28000021,-8.600000381,-67,3,-5.400000095,-2.099999905,5,3,114.4000015,-103,-14,-11,-13.19999981,-69.19999695,-72,49.40000153,0,353,354,345,345,4.210000038,2.400000095,7,288
3.859999895,-9.699999809,-74.19999695,2,-10.30000019,-7.699999809,1,2,114.4000015,-103,-14,-11.39999962,-15.69999981,-75.80000305,-80.69999695,19.5,43,285,328,358,358,3.359999895,2.5,11,432
2.380000114,-9,-73.69999695,2,-3.200000048,-1.100000024,1,3,114.4000015,-103,-14,-10.69999981,-14.60000038,-77.80000305,-78.5,27.60000038,49,2470,2471,671,744,1.5,4.599999905,27,473
4.25,-9.199999809,-74.59999847,1,-10.5,-8,2,2,114.4000015,-103,-14,-10.80000019,-12.69999981,-76,-79.5,20.70000076,32,581,623,616,617,2.769999981,7.800000191,60,759
4.369999886,-5,-68.30000305,2,0,0.400000006,8,3,114.3000031,-103,-14,-7.800000191,-9.300000191,-71.30000305,-72.80000305,28.60000038,14,1049,1067,570,570,1.720000029,15,74,456
4.190000057,-9.5,-70.69999695,1,8,9.800000191,0,2,104.6999969,-103,-14,-9.5,-8.800000191,-70.69999695,-78.19999695,27.29999924,0,316,346,218,218,9.600000381,19.29999924,47,196
4,-6.400000095,-72.30000305,1,2.599999905,3.900000095,1,2,104.6999969,-103,-14,-7.099999905,-8.800000191,-72.80000305,-78.19999695,26,32,316,346,174,210,2.680000067,6.800000191,43,557
4.090000153,-8.300000191,-69.40000153,1,4.199999809,7.300000191,1,4,104.6999969,-103,0,-8.699999809,-13.89999962,-69.69999695,-70.30000305,19.20000076,169,83,252,444,460,7.050000191,15,89,539
4.050000191,-5.699999809,-68.30000305,1,11,15.19999981,0,3,104.6999969,-103,0,-5.699999809,-13.39999962,-68.30000305,-83.80000305,22.10000038,8,1264,1266,444,460,1.159999967,6.900000095,18,261
4,-9.699999809,-80.69999695,1,-6.5,-5.400000095,1,2,104.6999969,-103,0,-10.89999962,-13.39999962,-83.59999847,-83.80000305,27.29999924,8,1264,1266,444,460,1.159999967,13.69999981,21,160
4.110000134,-10.10000038,-78.30000305,2,4.099999905,4.099999905,4,2,104.6999969,-106,0,-12.5,-15.5,-80.5,-83,21.29999924,8,644,654,448,464,0.870000005,4.199999809,34,658
2.470000029,-10.60000038,-79.90000153,2,5.699999809,4.900000095,2,2,104.6999969,-106,0,-13,-16.10000038,-82.19999695,-85.59999847,12.60000038,14,341,355,341,355,3.789999962,4,26,754
3.210000038,-8.800000191,-76.59999847,2,9.600000381,9.399999619,1,1,104.6999969,-106,0,-10.30000019,-14.19999981,-77.90000153,-82.69999695,21.79999924,0,206,206,251,322,21.47999954,8.699999809,32,382
4.300000191,-9.600000381,-75,1,5.800000191,7.599999905,1,1,104.6999969,-106,0,-10.10000038,-15.30000019,-75.40000153,-81.30000305,23.39999962,0,206,206,251,322,21.47999954,10.89999962,70,605
4.369999886,-9.899999619,-71.09999847,1,11.69999981,12.39999962,1,2,104.6999969,-106,0,-9.899999619,-10.69999981,-71.09999847,-73.5,35.5,70,444,507,251,322,2.609999895,17.5,40,212
4.039999962,-5.699999809,-68.59999847,2,9.899999619,8.699999809,1,2,104.6999969,-106,0,-7.900000095,-10.69999981,-70.80000305,-73.5,34.70000076,70,444,507,251,322,2.609999895,7.599999905,49,643
4.210000038,-8.399999619,-72.30000305,2,4.400000095,2.599999905,0,2,114.0999985,-106,0,-10.69999981,-13.19999981,-74.59999847,-77.30000305,34.09999847,52,444,507,210,342,0.99000001,7.900000095,31,381
4.340000153,-7.5,-67.5,1,8.5,10.89999962,0,2,114.0999985,-106,0,-8,-17.70000076,-67.90000153,-80.59999847,19.39999962,76,262,262,210,342,1.730000019,7.300000191,46,640
3.970000029,-5.900000095,-68.69999695,1,9.399999619,13.69999981,0,3,114.0999985,-106,0,-5.900000095,-15.39999962,-68.69999695,-82.59999847,25.79999924,0,9014,9014,250,250,6.920000076,11.69999981,44,356
3.99000001,-4.199999809,-65.90000153,1,16.29999924,16.29999924,0,1,114.0999985,-106,0,-4.199999809,-15.39999962,-65.90000153,-82.59999847,20.29999924,0,9014,9014,250,250,6.920000076,23.5,28,91
4.21999979,-9.100000381,-77.19999695,1,2.799999952,5.900000095,1,3,114.0999985,-106,0,-9.600000381,-15.39999962,-77.69999695,-82.59999847,17.5,0,9014,9014,250,250,6.920000076,6.699999809,52,774
3.569999933,-9,-84,2,-0.300000012,2.299999952,2,4,114.0999985,-106,0,-10.5,-13.5,-85.59999847,-88.69999695,14.5,23,620,642,388,434,3.650000095,0.899999976,4,478
4.230000019,-3.700000048,-69,2,6.300000191,6.800000191,0,3,114.0999985,-106,0,-5.699999809,-9.600000381,-70.90000153,-75.09999847,7.599999905,4,630,636,716,717,1.870000005,12.69999981,150,1128
2.799999952,-7.900000095,-76.80000305,2,6.199999809,8.399999619,1,3,112.5,-106,0,-9.5,-13,-78.40000153,-82.40000153,7,26,274,319,261,261,2.849999905,8.800000191,137,1357
3.730000019,-10.5,-74,1,-1.299999952,0.800000012,2,4,112.5,-106,0,-11.69999981,-14.80000019,-75,-78.30000305,21,10,1194,1208,510,531,1.149999976,1.399999976,14,840
4.320000172,-7.900000095,-70.09999847,2,6.5,7.599999905,0,3,127.0999985,-105,-23.39999962,-9.100000381,-15.19999981,-71.30000305,-77.30000305,19.70000076,50,531,580,333,398,1.029999971,6.800000191,76,1102
4.260000229,-10.30000019,-69.69999695,1,-7.300000191,-6.5,1,1,127.0999985,-105,-23.39999962,-10.30000019,-14.10000038,-69.69999695,-87,21.39999962,48,244,339,202,203,9.010000229,8.699999809,34,378
4.150000095,-6.400000095,-70.40000153,1,8.600000381,13.30000019,0,6,127.0999985,-103,-23.39999962,-6.400000095,-14.10000038,-70.40000153,-87,29.60000038,48,244,339,202,203,9.010000229,2.900000095,8,153
4.28000021,-4.400000095,-77.19999695,1,4.699999809,9.399999619,1,8,127.0999985,-103,-23.39999962,-4.5,-14.10000038,-77.30000305,-87,21.5,48,244,339,202,203,9.010000229,11.5,58,468
4.309999943,-3,-65,2,9.800000191,8.899999619,0,4,127.0999985,-103,-23.39999962,-5.800000191,-6.300000191,-68,-68.40000153,29.89999962,1,204,206,213,213,2.029999971,11.10000038,26,213
4.289999962,-7.400000095,-68.80000305,2,3.299999952,5.900000095,0,4,127.0999985,-103,-23.39999962,-7.900000095,-11.5,-69.09999847,-77.69999695,21.29999924,46,363,425,196,198,2.099999905,15.10000038,37,210
3.839999914,-9.800000191,-67.30000305,1,5.199999809,9.699999809,0,3,127.0999985,-103,-23.39999962,-9.800000191,-13.19999981,-67.30000305,-75.5,36.20000076,0,262,262,289,363,4.800000191,14.60000038,19,111
4.239999771,-9.300000191,-71,1,-6.5,-7.400000095,1,1,127.0999985,-103,-23.39999962,-10.80000019,-13.19999981,-72.59999847,-75.5,19.5,0,262,262,289,363,4.800000191,11.19999981,51,475
3.940000057,-9.100000381,-72.30000305,1,-1.299999952,-0.200000003,1,1,127.0999985,-103,-23.39999962,-9.300000191,-10.19999981,-74.40000153,-70.5,24.20000076,0,262,262,289,363,4.800000191,15.19999981,87,474
4.400000095,-4,-75.69999695,1,1.200000048,3.200000048,1,3,127.0999985,-103,-23.39999962,-5.5,-9,-77.09999847,-81,10.30000019,37,418,418,289,363,5.159999847,14.69999981,155,974
4.300000191,-8.699999809,-68.40000153,1,-7.800000191,-7.900000095,1,1,109.0999985,-103,-23.39999962,-9.5,-9.800000191,-69.19999695,-72.40000153,27.5,75,650,692,300,514,1.090000033,8.800000191,22,252
2.130000114,-11.69999981,-72.09999847,2,-9.5,-7,3,2,109.0999985,-103,-23.39999962,-13.19999981,-15.60000038,-73.59999847,-76.09999847,47.09999847,75,650,692,300,514,1.090000033,7.699999809,11,131
4.090000153,-7.400000095,-74.90000153,2,2.400000095,5.300000191,0,4,109.0999985,-103,-23.39999962,-8.5,-13.19999981,-75.80000305,-81.5,28,20,1263,1295,373,374,1.149999976,5.199999809,34,664
4.460000038,-9.5,-64.30000305,2,11,12.5,0,2,122.0999985,-101,-23.39999962,-10,-18.79999924,-64.69999695,-75.09999847,22.89999962,13,312,314,249,262,2.299999952,13.80000019,18,112
4.050000191,-4,-76.30000305,2,5.199999809,5.599999905,1,3,122.0999985,-101,-23.39999962,-6.300000191,-8.300000191,-80.59999847,-80.30000305,13.39999962,42,312,314,264,344,5.619999886,6.300000191,39,650
4.090000153,-4,-77.09999847,2,7.300000191,7.199999809,0,5,129.8999939,-101,-23.39999962,-6.199999809,-9.300000191,-79.30000305,-82.5,27.10000038,22,207,207,164,208,4.119999886,13.89999962,35,223
4.349999905,-8.699999809,-69.40000153,2,11.19999981,12.19999981,0,2,99.30000305,-101,-23.39999962,-10.19999981,-14.10000038,-70.80000305,-75.19999695,27,122,173,174,194,316,3.769999981,6.599999905,18,257
4.179999828,-4.199999809,-58.29999924,2,19.20000076,18.70000076,0,1,99.30000305,-101,-23.39999962,-4.599999905,-14.69999981,-58.59999847,-70.19999695,37.40000153,122,173,174,194,316,3.769999981,0,0,150
3.390000105,-10.39999962,-65.80000305,1,8.899999619,9.5,0,1,99.30000305,-101,-23.39999962,-10.39999962,-10.60000038,-65.80000305,-85.69999695,22.79999924,1,173,174,281,281,5.550000191,12.60000038,78,582
4.260000229,-5.5,-70.5,1,10.39999962,11.80000019,0,2,99.30000305,-101,-23.39999962,-5.5,-10.60000038,-70.5,-85.69999695,20.60000038,0,281,281,281,281,3.920000076,16,57,299
3.670000076,-7.800000191,-62.09999847,1,9.5,11.5,1,1,99.30000305,-101,-23.39999962,-7.800000191,-10.60000038,-62.09999847,-85.69999695,23.39999962,0,281,281,281,281,3.920000076,16.29999924,61,312
4.239999771,-4.199999809,-76.5,1,0.600000024,3.200000048,1,3,119,-104.6999969,-23.39999962,-4.800000191,-10.60000038,-76.80000305,-85.69999695,17.29999924,0,281,281,281,281,3.920000076,12,105,810
4.059999943,-7.800000191,-71.09999847,2,4,3.099999905,1,2,99,-104.6999969,-23.39999962,-10.89999962,-11.80000019,-74.30000305,-74.90000153,23.29999924,0,312,312,199,199,18.19000053,13.5,72,496
4.130000114,-9.399999619,-59.79999924,1,13.80000019,13.80000019,0,1,99,-104.6999969,-23.39999962,-9.399999619,-6,-59.79999924,-63.70000076,22.5,0,274,275,199,199,1.230000019,22.70000076,80,274
4.46999979,-8.199999809,-66.09999847,1,7.199999809,7.199999809,1,1,99,-104.6999969,-23.39999962,-8.199999809,-6,-66.19999695,-63.70000076,0.699999988,0,274,275,199,199,1.230000019,11,2677,23790
4.260000229,-8,-64.59999847,1,9.199999809,12.30000019,1,2,99,-98,-11,-8,-7.599999905,-64.59999847,-76.30000305,17.79999924,24,1807,1808,231,255,1.330000043,12.89999962,96,664
3.869999886,-9.399999619,-56.09999847,1,10.69999981,12.30000019,0,2,124.9000015,-95.30000305,-11,-9.399999619,-7.599999905,-56.09999847,-76.30000305,21.29999924,24,1807,1808,231,255,1.330000043,14.80000019,32,226
4.320000172,-3.200000048,-59.40000153,1,10.10000038,13.39999962,0,3,124.9000015,-95.30000305,-11,-3.200000048,-7.599999905,-59.40000153,-76.30000305,20.20000076,24,1807,1808,231,255,1.330000043,27.5,96,256
3.900000095,-4.099999905,-72.80000305,2,-8.899999619,-6.699999809,4,3,124.9000015,-95.30000305,-11,-6.699999809,-7.599999905,-75.30000305,-76.30000305,28.70000076,24,1807,1808,231,255,1.330000043,8,11,126
4.050000191,-5.800000191,-73.30000305,2,7.699999809,10,0,4,124.9000015,-95.30000305,-11,-8.199999809,-11.10000038,-75.5,-78.90000153,26.10000038,2,1807,1808,364,366,1.360000014,13.5,67,451
2.049999952,-9.800000191,-73,2,5.5,5.699999809,0,2,124.9000015,-95.30000305,-11,-11.19999981,-15.5,-74.19999695,-79.09999847,18.70000076,0,317,317,187,187,8.979999542,3.099999905,9,286
4.21999979,-8.399999619,-72,2,7.199999809,7.900000095,0,3,124.9000015,-95.30000305,-11,-10.69999981,-13,-74.09999847,-76.80000305,30.10000038,0,358,358,187,187,1.950000048,18.79999924,47,204
4.380000114,-2.900000095,-66.69999695,1,10.10000038,13.30000019,0,4,124.9000015,-95.30000305,-11,-2.900000095,-12.5,-66.69999695,-82.09999847,17.10000038,0,383,383,352,352,3.150000095,41.5,127,179
3.910000086,-4.5,-75.90000153,1,0.100000001,4.099999905,1,5,124.9000015,-95.30000305,-11,-4.800000191,-12.5,-76.59999847,-82.09999847,10.39999962,0,383,383,352,352,3.150000095,9.399999619,101,1124
4.260000229,-6.800000191,-68.90000153,1,9.300000191,14.69999981,0,4,105.0999985,-95.30000305,-11,-6.900000095,-16.20000076,-69,-79.30000305,32.29999924,0,342,410,224,224,6.389999866,9.600000381,19,207
3.839999914,-5.5,-73.80000305,3,4.5,5,0,5,105.0999985,-95.30000305,-11,-8.300000191,-10.10000038,-76.5,-78.19999695,37,62,342,410,314,386,3.089999914,5.800000191,15,263
3.880000114,-10,-66.59999847,2,10.39999962,12,0,2,105.0999985,-95.30000305,-11,-10.30000019,-20.89999962,-66.90000153,-78.09999847,32,22,330,330,290,290,0.810000002,20.39999962,48,196
4.130000114,-9.699999809,-76.30000305,1,-1.700000048,1.200000048,1,4,105.0999985,-95.30000305,-11,-10,-16.10000038,-76.59999847,-81.80000305,21.60000038,0,330,330,290,290,3.690000057,16.70000076,63,315
3.289999962,-8.199999809,-71.40000153,1,3.799999952,4.699999809,1,3,105.0999985,-95.30000305,-11,-9.399999619,-12.69999981,-72.5,-75,26.70000076,0,90,90,203,204,1.230000019,7,43,657
4.090000153,-8,-80.80000305,2,-8.100000381,-7,1,4,126,-100,-9,-11,-12.19999981,-83.69999695,-85.09999847,10.89999962,0,418,418,378,492,5.739999771,5.300000191,42,656
4.389999866,-9.600000381,-63.20000076,1,8.899999619,11.60000038,0,2,121.1999969,-100,-9,-9.699999809,-21.89999962,-63.29999924,-75.90000153,28.89999962,114,295,298,378,492,1.269999981,4.699999809,18,408
4.159999847,-5.300000191,-62,1,6.599999905,6.599999905,0,1,121.1999969,-100,-9,-6.300000191,-11.89999962,-62.90000153,-69.30000305,23.79999924,46,295,298,211,301,5.28000021,14.19999981,100,729
3.910000086,-6.599999905,-76.09999847,2,9.699999809,11.10000038,0,3,121.1999969,-100,-9,-9.199999809,-10.10000038,-78.59999847,-79.59999847,31.70000076,0,312,312,333,333,1.860000014,1.399999976,2,144
3.809999943,-9.800000191,-79.19999695,2,1.100000024,1.600000024,0,5,121.1999969,-100,-9,-10.60000038,-17.5,-79.90000153,-87.19999695,28.79999924,0,312,312,333,333,1.860000014,15.30000019,19,105
4.320000172,-8.699999809,-70.80000305,1,-1.399999976,-1.100000024,1,4,121.1999969,-100,-9,-9.699999809,-11.19999981,-71.80000305,-74.90000153,30.39999962,1,454,456,220,220,3.029999971,14.10000038,32,208
3.869999886,-6.300000191,-79.19999695,3,-5.900000095,-5.199999809,1,4,121.1999969,-100,-9,-9.399999619,-11.60000038,-81.90000153,-84.30000305,16.70000076,0,448,448,448,448,3.849999905,12.39999962,48,340
4.28000021,-2.5,-63.20000076,1,14.30000019,15.10000038,1,1,121.1999969,-100,-9,-2.5,-10.10000038,-63.20000076,-75,28.79999924,0,240,240,224,225,11.47000027,26.20000076,61,174
2.869999886,-1.799999952,-60.29999924,1,-3.5,-1.799999952,2,0,121.1999969,-100,-9,-1.799999952,-10.10000038,-60.29999924,-75,27.70000076,0,240,240,224,225,11.47000027,16.29999924,58,335
3.160000086,-5.300000191,-65.19999695,1,-0.300000012,0.899999976,2,1,121.1999969,-100,-9,-5.300000191,-10.10000038,-65.19999695,-75,21.20000076,0,240,240,224,225,11.47000027,14.80000019,88,572
3.609999895,-4.5,-60.40000153,1,-5.300000191,-1.899999976,2,1,121.1999969,-100,-9,-4.5,-10.10000038,-60.40000153,-75,17.10000038,10,382,402,224,225,2.680000067,7.5,30,386
4.170000076,-4,-68.5,2,2.299999952,4,3,2,121.1999969,-100,-9,-5.400000095,-10.10000038,-69.80000305,-75,29,10,382,402,224,225,2.680000067,13.19999981,77,570
3.890000105,-9.300000191,-74,2,6.199999809,7.5,1,2,121.1999969,-100,-9,-10.5,-16.5,-75.09999847,-82.19999695,9.5,20,1018,1028,625,643,1.470000029,8.100000381,194,2125
4.300000191,-9.100000381,-62.09999847,1,11.5,13.80000019,1,1,121.1999969,-106,-9,-9.100000381,-11.5,-62.09999847,-75.90000153,15,2,384,384,192,364,0.400000006,11.10000038,79,727
4.230000019,-9.899999619,-75.59999847,1,-7.199999809,-5.400000095,2,1,121.1999969,-106,-9,-10.80000019,-11.5,-76.5,-75.90000153,22.39999962,2,384,384,192,364,0.400000006,14.5,19,112
3.769999981,-7,-62.70000076,1,-1.600000024,0.899999976,2,1,124.5,-106,-9,-7,-15.30000019,-62.70000076,-82,24,172,384,384,192,364,18.84000015,11.10000038,42,359
3.480000019,-7.699999809,-76.80000305,1,10.69999981,10.69999981,0,2,124.5,-106,-9,-8.5,-15.30000019,-77.59999847,-82,24.29999924,172,384,384,192,364,18.84000015,3.299999952,13,416
4.210000038,-5.5,-69.40000153,2,2.200000048,2.200000048,1,2,124.5,-105,-9,-6.400000095,-12.5,-70.30000305,-76.09999847,36.90000153,0,384,384,397,397,0.920000017,1.200000048,5,440
3.630000114,-7.300000191,-76.5,2,3.400000095,4.800000191,0,4,124.5,-105,-9,-8.800000191,-14,-78,-83.19999695,24.60000038,20,384,384,381,410,0.889999986,3.099999905,17,521
3.910000086,-10.19999981,-77.59999847,1,-1.899999976,-0.699999988,1,4,124.5,-105,-9,-11.69999981,-12.89999962,-79,-80.30000305,27.10000038,18,334,359,262,276,1.679999948,2.700000048,19,556
3.769999981,-8.399999619,-79.90000153,1,-8.100000381,-6.199999809,1,2,124.5,-102.5,-7,-9.800000191,-11.19999981,-81.30000305,-83.30000305,12,84,3376,3502,235,235,3.5,6.400000095,42,647
4.269999981,-10,-78.40000153,1,1.299999952,1.600000024,1,2,116.9000015,-102.5,-7,-10.10000038,-18.20000076,-78.5,-80.80000305,22.20000076,67,1300,1372,207,266,1.710000038,15.10000038,35,242
4.309999943,-9.100000381,-62.70000076,1,13.30000019,14.30000019,0,1,120.0999985,-103,-7,-9.100000381,-12,-62.70000076,-75.40000153,11.69999981,17,357,378,2858,2858,3.279999971,11,125,1091
3.779999971,-8.699999809,-68.59999847,1,13.5,14.10000038,0,1,120.0999985,-103,-7,-8.699999809,-12,-68.59999847,-75.40000153,12.19999981,17,357,378,2858,2858,3.279999971,7.800000191,100,1406
3.559999943,-2.299999952,-70.59999847,1,-7.5,-2.299999952,3,1,120.0999985,-103,-7,-2.299999952,-12,-70.59999847,-75.40000153,28.79999924,17,357,378,2858,2858,3.279999971,13.39999962,34,223
4.28000021,-4.599999905,-67.09999847,1,0.699999988,3.700000048,3,4,120.0999985,-103,-7,-5.300000191,-12,-67.59999847,-75.40000153,37.20000076,17,357,378,2858,2858,3.279999971,5.599999905,28,507
3.99000001,-2.400000095,-61.79999924,2,13.69999981,12.60000038,0,1,110.5,-103,-7,-4.5,-6.900000095,-63.79999924,-66.40000153,16.29999924,1,358,416,239,240,12.30000019,10.5,65,620
3.819999933,-4.5,-78.90000153,3,2.099999905,10.19999981,19,5,98.69999695,-103,-7,-5.800000191,-12.80000019,-80.09999847,-87.09999847,27.89999962,32,358,416,327,359,1.159999967,7.699999809,19,254
4.239999771,-3.599999905,-73.80000305,1,6.400000095,8.5,0,4,98.69999695,-103,-7,-3.599999905,-19.79999924,-73.80000305,-89.40000153,23.89999962,1,361,362,322,323,1.580000043,14.60000038,56,338
4.070000172,-8.899999619,-74.40000153,2,3.299999952,3.799999952,1,3,98.69999695,-103,-7,-11.19999981,-13.69999981,-76.59999847,-79.5,19.10000038,5,589,590,490,498,0.899999976,4.599999905,50,1142
4.369999886,-8.800000191,-67,1,1.200000048,1.200000048,1,1,98.69999695,-103,-7,-8.899999619,-19.29999924,-67,-76.69999695,9.300000191,35,300,301,163,232,11.44999981,10.10000038,57,607
4.139999866,-8.300000191,-63.5,1,12.30000019,12.39999962,2,1,110.9000015,-106,-7,-8.300000191,-16.79999924,-63.5,-81.30000305,12.39999962,0,230,230,177,177,4.210000038,11.80000019,110,873
3.809999943,-9.600000381,-73.09999847,1,7.5,9.399999619,0,2,110.9000015,-106,-7,-9.899999619,-16.79999924,-73.30000305,-81.30000305,15.60000038,0,230,230,177,177,4.210000038,11.69999981,46,350
3.720000029,-5,-63.29999924,2,5.400000095,8.5,3,4,110.9000015,-106,-7,-5.599999905,-13.69999981,-63.90000153,-72.59999847,37.59999847,0,230,230,220,220,5.670000076,8.100000381,38,454
4.289999962,-2.200000048,-61.79999924,2,15.10000038,13.60000038,0,1,110.9000015,-106,-7,-4.300000191,-6.900000095,-63.70000076,-66.80000305,21,0,230,230,202,389,4.119999886,19.89999962,69,300
4.260000229,-3.200000048,-60.70000076,2,6.199999809,5.300000191,0,2,111.3000031,-106,-7,-4.400000095,-9.600000381,-61.5,-68.19999695,25.70000076,0,230,230,202,389,4.119999886,22.60000038,28,96
3.960000038,-4.800000191,-67.30000305,1,9.899999619,12.39999962,0,3,111.3000031,-106,-7,-5.599999905,-11.80000019,-68,-73.5,20.29999924,88,197,197,202,389,2.24000001,14.80000019,79,433
4.329999924,-8.5,-77.69999695,2,4.699999809,6.800000191,1,4,111.3000031,-106,-7,-10.80000019,-13.80000019,-79.69999695,-83.5,17.89999962,0,355,355,202,202,4.880000114,3.799999952,15,408
4.190000057,-9.300000191,-66.59999847,1,14,14.69999981,1,2,111.3000031,-106,-7,-9.300000191,-10.60000038,-66.59999847,-76.19999695,6.199999809,180,182,362,370,370,1.139999986,14.60000038,349,2410
4.28000021,-8,-73,1,-10.19999981,-9,2,0,111.3000031,-106,-7,-9.199999809,-10.60000038,-74.09999847,-76.19999695,21.39999962,180,182,362,370,370,1.139999986,12.80000019,33,228
3.140000105,-6.599999905,-77.09999847,2,3.700000048,5,1,4,111.3000031,-106,-7,-8.199999809,-8,-78.5,-78.90000153,19.10000038,0,171,171,370,370,1.139999986,9.300000191,70,654
4.349999905,-9.300000191,-72,1,8.399999619,12.5,0,3,115.5999985,-105.6999969,-32,-9.300000191,-10.80000019,-72,-81.40000153,26,30,225,255,316,366,0.709999979,10.10000038,27,245
4.179999828,-6.300000191,-77.90000153,2,-3.299999952,0.200000003,4,3,115.5999985,-105.6999969,-32,-9,-10.80000019,-81.80000305,-81.40000153,30.5,30,225,255,316,366,0.709999979,6.099999905,31,557
4.300000191,-9.399999619,-59.70000076,1,-8.699999809,-7,1,3,115.5999985,-105.6999969,-32,-9.399999619,-11.30000019,-59.70000076,-74.90000153,20.5,61,366,409,284,345,2.339999914,8.899999619,48,540
3.460000038,-9.100000381,-66,1,2.400000095,4.400000095,0,0,115.5999985,-105.6999969,-22,-9.100000381,-11.30000019,-66,-74.90000153,29.5,61,366,409,284,345,2.339999914,8.5,21,246
4.239999771,-5.099999905,-68.5,2,2.400000095,4.400000095,3,3,115.5999985,-105.6999969,-22,-6.400000095,-11.30000019,-69.69999695,-74.90000153,35.59999847,61,366,409,284,345,2.339999914,8.300000191,61,718
3.829999924,-6.599999905,-82.69999695,2,1.5,1.799999952,1,4,115.5999985,-105.6999969,-22,-9.100000381,-10,-85.09999847,-87.30000305,18.10000038,43,366,409,366,409,1.340000033,5.599999905,21,405
3.809999943,-9,-74.90000153,2,4.800000191,8,1,4,115.5999985,-105.6999969,-22,-10.5,-15.60000038,-76.19999695,-82,36,0,409,410,905,906,7.610000134,4,15,334
3.890000105,-9.199999809,-67.30000305,1,-12.39999962,-8.199999809,0,0,115.5999985,-105.6999969,-22,-9.199999809,-11.5,-67.30000305,-79.59999847,27.5,42,409,410,327,432,6.380000114,22.89999962,54,182
3.609999895,-9.699999809,-73.5,1,-12.39999962,-8.199999809,3,2,115.5999985,-105.6999969,-22,-10,-11.5,-73.80000305,-79.59999847,9,42,409,410,327,432,6.380000114,6,68,1088
4.28000021,-7.300000191,-78.5,2,-8,-5.900000095,2,2,115.5999985,-105.6999969,-15,-8.899999619,-11.69999981,-79.90000153,-83.5,22.29999924,103,674,739,184,321,2.00999999,12.30000019,32,227
4.230000019,-9.800000191,-67.19999695,1,3.799999952,5.599999905,0,3,115.5999985,-105.6999969,-15,-10,-18.29999924,-67.40000153,-77.59999847,22,72,282,354,433,492,6.260000229,12.89999962,36,383
2.369999886,-8.100000381,-80.5,2,2.599999905,4.099999905,0,7,115.5999985,-105.6999969,-15,-10.89999962,-13.19999981,-82.90000153,-85.59999847,13,40,367,427,433,492,1.00999999,9.300000191,51,506
3.440000057,-7.900000095,-75.69999695,1,-0.699999988,1.299999952,1,2,115.5999985,-105.6999969,-15,-8.5,-13,-76.40000153,-81,1.299999952,23,1267,1326,295,361,4.010000229,13.30000019,1498,10929
4.360000134,-9.699999809,-66.80000305,1,-8.5,-7.699999809,1,1,117.8000031,-105,-16,-9.699999809,-14.5,-66.80000305,-78.90000153,28.60000038,0,7058,7058,369,369,1.629999995,5.5,15,269
3.529999971,-10.60000038,-75.59999847,1,-7,-7,1,0,117.8000031,-105,-16,-10.60000038,-14.5,-75.59999847,-78.90000153,25.39999962,0,7058,7058,369,369,1.629999995,8.800000191,12,125
3.849999905,-7.699999809,-69.09999847,2,-1.600000024,0.899999976,2,2,117.8000031,-105,-16,-8.399999619,-14.5,-69.69999695,-78.90000153,25.5,21,7058,7058,303,333,3.119999886,12.30000019,103,809
4.21999979,-8.899999619,-72.19999695,2,6.800000191,9.399999619,0,4,111.6999969,-105,-16,-10,-15.30000019,-73.19999695,-79.19999695,25.20000076,15,353,353,283,313,1.370000005,4,11,276
3.950000048,-7.800000191,-67.69999695,2,7.900000095,5.800000191,0,1,111.6999969,-105,-16,-10.19999981,-11.5,-70.40000153,-71.19999695,23.60000038,0,2132,2132,242,242,1.419999957,15.39999962,40,219
1.570000052,-4.800000191,-70.80000305,2,3.200000048,5.900000095,1,5,109.6999969,-105,-16,-6.5,-11.30000019,-72.40000153,-77.09999847,19.60000038,0,2132,2132,2193,2193,2.769999981,14.10000038,38,248
3.710000038,-5.699999809,-76,1,3.900000095,6,0,3,109.6999969,-105,-16,-6.900000095,-8.100000381,-77.19999695,-78.40000153,29.70000076,0,6648,6650,208,208,1.629999995,11,35,285
